segment_id,track_id,segment_position,tempo,rms_mean,rms_std,spectral_centroid_mean,spectral_centroid_std,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19
207_full,207,full_clip,123.046875,0.047669220715761185,0.05081307888031006,1248.1288025300898,589.6671511648603,0.2661476135253906,0.1797502487897873,0.20992614328861237,0.15383976697921753,0.2474968433380127,0.20092542469501495,0.14822225272655487,0.21699446439743042,0.11790081113576889,0.16800297796726227,0.1882135570049286,0.4027979373931885,-371.1177673339844,101.0406265258789,1.8138699531555176,10.012369155883789,-7.3179168701171875,-8.986124992370605,-9.462764739990234,-5.686401844024658,-7.516028881072998,-3.40864896774292,-2.350235939025879,-4.050116539001465,-4.095437049865723,-5.412485122680664,-7.041994571685791,-4.963990688323975,-5.406167507171631,-5.938797950744629,-8.307677268981934,-4.805556774139404,115.56513214111328,46.26832580566406,27.345685958862305,18.73418426513672,15.639148712158203,10.803290367126465,12.090964317321777,9.647439002990723,10.41052532196045,8.62878131866455,10.413725852966309,12.020916938781738,10.197983741760254,10.694942474365234,13.995949745178223,13.012999534606934,12.062996864318848,14.39667797088623,14.81573486328125,13.972162246704102
210_full,210,full_clip,95.703125,0.14652767777442932,0.08303050696849823,1828.6274774830524,439.09933135183314,0.2318706512451172,0.5178302526473999,0.46858757734298706,0.24342741072177887,0.3411235809326172,0.2391275018453598,0.4167126417160034,0.28276461362838745,0.2828190326690674,0.39906489849090576,0.1967790126800537,0.23417973518371582,-104.01535034179688,109.03584289550781,-30.92787742614746,18.315174102783203,-5.612605094909668,-0.9462853670120239,-13.329197883605957,-0.5954930186271667,-17.12824821472168,-6.015072345733643,-15.054910659790039,-1.7612890005111694,-10.481281280517578,-12.843287467956543,-10.174508094787598,-8.310149192810059,-4.687366962432861,-1.642930030822754,-10.304591178894043,-3.2962141036987305,42.962650299072266,20.49944305419922,12.742463111877441,12.21986198425293,9.6043119430542,8.089971542358398,10.308987617492676,7.541337490081787,8.070060729980469,8.61503791809082,8.086559295654297,7.565883636474609,7.37819766998291,7.036605358123779,8.612224578857422,6.418170928955078,6.055954933166504,6.492624759674072,7.004644393920898,8.416694641113281
211_full,211,full_clip,99.38401442307692,0.13830387592315674,0.06335271149873734,1599.6535224584225,431.1522564858412,0.23096299171447754,0.29427480697631836,0.531954824924469,0.23275244235992432,0.24237006902694702,0.28370776772499084,0.4976290762424469,0.33104434609413147,0.20313119888305664,0.2582171559333801,0.14424113929271698,0.3083415925502777,-129.2234344482422,126.0466079711914,-34.68517303466797,22.836715698242188,-13.058366775512695,-5.246881484985352,-15.887996673583984,-10.43881893157959,-21.008018493652344,-11.184244155883789,-14.309571266174316,-7.139994144439697,-8.396193504333496,-10.066374778747559,-5.173895835876465,-6.779067516326904,-6.822683334350586,-2.85984468460083,-4.01801872253418,-3.280311346054077,57.18826675415039,21.160823822021484,15.783163070678711,13.016124725341797,11.607508659362793,9.356241226196289,9.001363754272461,8.32899284362793,10.277376174926758,8.677790641784668,7.629088401794434,6.799076557159424,9.008818626403809,8.008739471435547,9.0370512008667,9.505695343017578,7.740488052368164,7.114408493041992,8.627581596374512,6.446552753448486
212_full,212,full_clip,99.38401442307692,0.11120502650737762,0.04217294976115227,2363.4700624809393,904.0477805940593,0.27007395029067993,0.32688286900520325,0.5373176336288452,0.26020297408103943,0.2690960466861725,0.30428728461265564,0.500828742980957,0.39368799328804016,0.26781198382377625,0.31207719445228577,0.1982097327709198,0.35618942975997925,-110.08956146240234,102.70382690429688,11.440732955932617,15.548412322998047,12.660968780517578,2.7369699478149414,-0.5215775966644287,1.5250208377838135,-9.223904609680176,-0.8064422607421875,-4.044992446899414,2.237441301345825,-1.9679802656173706,-0.5533871650695801,1.041959524154663,2.1601717472076416,-1.311604619026184,3.46016263961792,1.3094818592071533,2.5391244888305664,51.168426513671875,29.30893898010254,21.993093490600586,15.611721992492676,14.751338958740234,9.567431449890137,9.33337688446045,7.949539661407471,8.733329772949219,7.899335861206055,6.557384014129639,6.454005718231201,7.975542068481445,6.702503681182861,7.277860641479492,7.365128517150879,6.984503746032715,6.513494491577148,7.4135918617248535,6.606203079223633
213_full,213,full_clip,143.5546875,0.06825069338083267,0.03812778741121292,1136.2328968131674,633.588906030783,0.1191551610827446,0.18044179677963257,0.3183720111846924,0.09716032445430756,0.07231330126523972,0.22774985432624817,0.6797969937324524,0.19361169636249542,0.2837732136249542,0.6575717329978943,0.2634710669517517,0.28905925154685974,-263.8649597167969,160.1286163330078,0.7556228041648865,14.809478759765625,12.257747650146484,-9.200400352478027,-10.54259967803955,0.717019259929657,-7.993383407592773,-9.54159927368164,-11.443537712097168,-5.594189643859863,-4.268339157104492,-11.351195335388184,-18.306718826293945,-2.7871601581573486,-4.683436393737793,1.179762601852417,4.614193916320801,-3.766160488128662,73.31582641601562,37.26272201538086,22.827404022216797,15.237951278686523,9.355783462524414,10.255148887634277,7.192570686340332,10.532904624938965,8.787565231323242,8.013952255249023,8.201892852783203,6.911774158477783,6.6517229080200195,7.905162334442139,7.403169631958008,5.988190650939941,6.475044250488281,7.5295610427856445,8.436230659484863,7.8102641105651855
534_full,534,full_clip,151.99908088235293,0.08785534650087357,0.05257255211472511,1014.0193797914358,425.37877996494524,0.1941920816898346,0.1392253190279007,0.2602773606777191,0.4797387421131134,0.2286548614501953,0.18629302084445953,0.17353053390979767,0.2928328514099121,0.38746723532676697,0.3908890187740326,0.5088697075843811,0.2703823745250702,-259.6943664550781,150.06382751464844,34.30824661254883,54.394187927246094,-13.192789077758789,3.8903942108154297,11.928771018981934,-16.344310760498047,-5.835248947143555,-0.305136114358902,-5.337707042694092,-4.888521194458008,-7.880688190460205,4.904985427856445,-1.6871165037155151,0.5728750228881836,-1.6916029453277588,-3.3099870681762695,-3.0771324634552,-0.0054798792116343975,50.37961959838867,21.19446563720703,22.53437042236328,10.611961364746094,11.102608680725098,10.77193832397461,9.056660652160645,6.986489295959473,10.77805233001709,8.202592849731445,6.683392524719238,8.863343238830566,6.882061004638672,5.823464393615723,6.159768104553223,6.819276809692383,6.214176654815674,5.830947399139404,7.257461071014404,6.473374843597412
540_full,540,full_clip,143.5546875,0.09339183568954468,0.038969993591308594,1388.7988484164623,465.54219969699204,0.19629116356372833,0.18237927556037903,0.1790107786655426,0.3162963390350342,0.17274683713912964,0.20599128305912018,0.18007902801036835,0.4095400869846344,0.754410445690155,0.3350421190261841,0.1375686079263687,0.1339094638824463,-205.5589141845703,137.50527954101562,-3.9164013862609863,55.906455993652344,-7.8923726081848145,-1.6849395036697388,13.009443283081055,-10.719626426696777,-16.96033477783203,-1.0430521965026855,1.7869497537612915,-2.309185266494751,-10.65290355682373,-1.189090371131897,-10.628740310668945,-2.2600951194763184,-5.787700176239014,-1.5994932651519775,0.07445187866687775,0.132074773311615,62.755374908447266,23.94462776184082,24.873828887939453,13.555456161499023,13.034500122070312,11.362817764282227,10.193573951721191,8.613934516906738,10.360272407531738,10.087544441223145,9.65494155883789,8.703113555908203,7.210578441619873,7.399386405944824,7.367351055145264,7.305349826812744,6.737103462219238,6.150600433349609,6.326766014099121,7.079594135284424
546_full,546,full_clip,103.359375,0.08548096567392349,0.039224036037921906,1267.0933331837384,486.9204662138058,0.20420612394809723,0.18706904351711273,0.2965078353881836,0.3552851378917694,0.2285829782485962,0.27842050790786743,0.4351801872253418,0.46156057715415955,0.3444249927997589,0.26091811060905457,0.2098449468612671,0.2041683942079544,-224.2866973876953,149.19085693359375,-0.5500539541244507,52.67789077758789,-15.647808074951172,-3.649064540863037,18.513261795043945,-5.949930667877197,-14.18348503112793,-1.2737778425216675,-4.260520935058594,5.304917812347412,-13.16099739074707,-2.4300949573516846,-4.571125030517578,-6.053201675415039,0.5607276558876038,-3.199216365814209,1.7666863203048706,-1.50987708568573,66.9059829711914,28.31096076965332,20.850156784057617,15.281278610229492,14.606385231018066,12.147892951965332,11.3309907913208,9.016056060791016,8.710721969604492,8.686760902404785,7.788125991821289,8.275690078735352,7.618420600891113,8.08631420135498,6.791603088378906,6.025331974029541,6.9372687339782715,6.057836055755615,6.002686500549316,6.309393882751465
602_full,602,full_clip,151.99908088235293,0.044568099081516266,0.02018207684159279,772.6876160989185,542.2220471613635,0.10412313789129257,0.23942157626152039,0.5532554388046265,0.2144302874803543,0.24935615062713623,0.523235559463501,0.16046229004859924,0.0824110358953476,0.11661020666360855,0.2886359393596649,0.18589763343334198,0.1405443549156189,-400.3229675292969,171.73196411132812,25.713817596435547,21.745742797851562,20.039037704467773,4.416427135467529,-0.8448557257652283,-8.318851470947266,-16.787015914916992,-15.091737747192383,-14.576436996459961,-16.165348052978516,-10.849007606506348,-5.585831642150879,-10.095144271850586,-4.489717960357666,-5.361492156982422,-3.6021363735198975,-2.475186824798584,3.367067575454712,62.05826187133789,28.832534790039062,21.572227478027344,14.948862075805664,10.721283912658691,7.810463905334473,10.048538208007812,11.773165702819824,9.115735054016113,7.6544365882873535,6.956930160522461,9.217763900756836,8.967326164245605,9.564748764038086,9.698925018310547,8.598348617553711,6.233007431030273,8.195301055908203,8.84817886352539,10.148295402526855
620_full,620,full_clip,135.99917763157896,0.10727512836456299,0.04374529421329498,1985.82225176154,830.9867440159799,0.21517981588840485,0.11565299332141876,0.2189795970916748,0.1240789070725441,0.276750773191452,0.16826048493385315,0.17983479797840118,0.31836414337158203,0.4111238420009613,0.780810534954071,0.34037840366363525,0.28531739115715027,-161.60647583007812,103.40327453613281,-2.7421839237213135,23.88797378540039,5.129904747009277,-0.19540299475193024,-6.830770969390869,-0.8736726641654968,-11.264754295349121,-8.521347999572754,-12.063763618469238,-4.538933753967285,-7.35322380065918,-5.684717655181885,-7.202277183532715,-6.996549129486084,-11.299346923828125,-8.690655708312988,-9.298110961914062,-6.55186653137207,75.39319610595703,36.84674072265625,22.008182525634766,11.489266395568848,8.073166847229004,7.79229736328125,6.200511932373047,6.89112663269043,7.2416605949401855,6.36025333404541,8.43954086303711,9.375574111938477,7.898959636688232,8.082550048828125,7.993955612182617,6.878787994384766,6.512966632843018,5.437224388122559,6.025638580322266,6.687438488006592
621_full,621,full_clip,99.38401442307692,0.1589042991399765,0.07000090181827545,1758.9903421315705,626.2721692873454,0.2619801163673401,0.13933151960372925,0.2629999816417694,0.23452593386173248,0.4126339256763458,0.2196531593799591,0.4063306450843811,0.3859807550907135,0.22153186798095703,0.2710854113101959,0.24589478969573975,0.46654587984085083,-117.21344757080078,110.19398498535156,-23.290929794311523,21.87103271484375,-9.071065902709961,5.298259735107422,-16.939472198486328,-2.818162441253662,-18.92999267578125,-5.6888580322265625,-13.414286613464355,-11.593607902526855,-12.043353080749512,-8.873917579650879,-6.361250877380371,-4.144198417663574,-12.341102600097656,-10.02542495727539,-9.351876258850098,-6.8042073249816895,56.45174026489258,25.901357650756836,17.010852813720703,15.655865669250488,10.850176811218262,11.00826644897461,9.587114334106445,9.346096992492676,9.63547420501709,9.8804931640625,9.51541805267334,7.721827507019043,8.61219310760498,8.94646167755127,9.497041702270508,11.030996322631836,10.3329439163208,8.724059104919434,7.763204097747803,7.970905303955078
625_full,625,full_clip,92.28515625,0.1860923171043396,0.08297105878591537,1716.038125770984,804.8282544382878,0.5786267518997192,0.27971088886260986,0.21671998500823975,0.12760940194129944,0.29401808977127075,0.3569939434528351,0.27933600544929504,0.3858528435230255,0.17285162210464478,0.19682225584983826,0.16206280887126923,0.21527794003486633,-123.40558624267578,112.56578826904297,-24.57356834411621,18.3463134765625,0.17398220300674438,0.48473459482192993,-9.413678169250488,-10.406770706176758,-12.293292045593262,-2.0627691745758057,-8.621560096740723,-5.844693183898926,-8.872203826904297,-9.869579315185547,-10.954643249511719,-10.993133544921875,-8.003472328186035,-6.813983917236328,-6.673275947570801,-4.722395896911621,82.63300323486328,40.6898307800293,18.251440048217773,20.49751853942871,13.240653038024902,7.838050365447998,10.00065803527832,11.200281143188477,9.20898151397705,10.52343463897705,8.317011833190918,8.730547904968262,10.50893783569336,9.819225311279297,9.685782432556152,9.895892143249512,8.83543872833252,8.265207290649414,9.425155639648438,10.337064743041992
714_full,714,full_clip,129.19921875,0.303232878446579,0.044408876448869705,1229.1129262776465,240.36012808061506,0.17128069698810577,0.16447225213050842,0.3547186553478241,0.5585411190986633,0.6098760366439819,0.14531651139259338,0.08483216166496277,0.06156972795724869,0.14554372429847717,0.3009491562843323,0.7052175998687744,0.5285872220993042,-116.93730926513672,130.13185119628906,9.132439613342285,49.30473709106445,8.336660385131836,-10.22938060760498,13.756635665893555,-7.70299768447876,1.4104599952697754,1.5632922649383545,9.3556489944458,3.9913830757141113,-6.052061080932617,-5.002685546875,-8.722640991210938,-7.0113525390625,-11.393479347229004,-4.170835494995117,-9.731403350830078,2.85125994682312,17.33916473388672,14.047135353088379,14.478299140930176,9.93563461303711,12.431049346923828,10.832523345947266,13.38167953491211,13.844823837280273,13.119728088378906,9.444999694824219,9.91801929473877,12.149715423583984,11.304577827453613,11.825398445129395,11.066936492919922,10.34489917755127,7.789435863494873,7.063816070556641,9.550909996032715,9.534160614013672
715_full,715,full_clip,135.99917763157896,0.1436072289943695,0.04813586175441742,824.4792499122766,114.88192892493821,0.1763206273317337,0.04022211953997612,0.02508324198424816,0.04100055620074272,0.06198490783572197,0.13685691356658936,0.3755991458892822,0.15541057288646698,0.1531812995672226,0.6748665571212769,0.3290329873561859,0.3132321834564209,-220.6683349609375,190.1570281982422,0.6641578078269958,-2.6288387775421143,-10.610316276550293,-4.03655481338501,-11.515008926391602,2.168888568878174,-8.556473731994629,-12.047453880310059,-1.8724859952926636,-10.845836639404297,-20.047632217407227,-4.014251232147217,8.022810935974121,9.903717041015625,12.040108680725098,4.712381362915039,-1.196549892425537,-2.1208930015563965,33.0360221862793,9.25263500213623,15.651033401489258,8.595685958862305,7.918627738952637,6.125648021697998,6.725851535797119,5.207658767700195,5.245241165161133,6.012193202972412,6.229939937591553,5.4598517417907715,7.299313068389893,7.705723285675049,9.694116592407227,8.469947814941406,5.869114875793457,7.4098734855651855,8.317801475524902,7.02952766418457
716_full,716,full_clip,135.99917763157896,0.18193185329437256,0.013695814646780491,1294.0712636554276,268.3183413357221,0.7420397400856018,0.27251332998275757,0.3137100040912628,0.45109978318214417,0.19684647023677826,0.11555605381727219,0.15495769679546356,0.42593058943748474,0.26742202043533325,0.2264343798160553,0.2904456853866577,0.2966143488883972,-107.41978454589844,164.8703155517578,-36.171531677246094,44.51982879638672,-20.207477569580078,-9.757452011108398,1.0935977697372437,1.6688121557235718,-7.705717086791992,-19.71882438659668,-19.497867584228516,3.592984437942505,-0.7596295475959778,-12.415678977966309,-7.38671350479126,-0.25509825348854065,-10.067384719848633,0.6554021239280701,-0.8063613772392273,-17.231908798217773,18.49631118774414,20.25857925415039,13.161520004272461,9.677501678466797,5.959688663482666,5.849766254425049,6.348874092102051,4.97163200378418,5.145907878875732,4.803623199462891,5.3606767654418945,5.891134262084961,6.312472820281982,6.568333148956299,6.431191921234131,6.02176570892334,5.583652973175049,5.663754940032959,6.420079231262207,6.075188159942627
718_full,718,full_clip,107.666015625,0.12418216466903687,0.03005187027156353,3164.5687707187963,661.5437428111346,0.22681570053100586,0.20914529263973236,0.18367768824100494,0.15416200459003448,0.13935649394989014,0.1665523201227188,0.36270856857299805,0.38142988085746765,0.3508565127849579,0.40623223781585693,0.4945131540298462,0.38269320130348206,-89.80213165283203,47.042015075683594,-4.928149223327637,9.099909782409668,-31.97940444946289,-15.880327224731445,-13.825274467468262,4.369723320007324,-17.630413055419922,-18.880901336669922,-10.329045295715332,-0.7387241125106812,-14.18462085723877,2.169297695159912,6.49147891998291,11.928359031677246,-1.4117333889007568,1.6386947631835938,-8.983465194702148,-7.716384410858154,24.990203857421875,25.739843368530273,9.78488826751709,10.662631034851074,10.704708099365234,7.824952602386475,7.2939324378967285,6.911086082458496,6.135820388793945,5.984906196594238,8.04078197479248,7.870140075683594,6.473085880279541,8.549062728881836,9.405113220214844,9.48080062866211,7.709916114807129,7.528526306152344,7.8956708908081055,7.283764362335205
